,AMZN_pred,GOOGL,IBM,MSFT,DEXJPUS,DEXUSUK,SP500,DJIA,VIXCLS,AMZN_DT,AMZN_3DT,AMZN_6DT,AMZN_12DT
2014-01-21,-0.031494331855673074,0.03561870134775802,0.02292140364779449,0.033453651986096844,0.003270177002964836,0.0011543486806904757,0.0026719687440452944,0.002475274455791876,0.0469270988890389,0.04027956214952866,0.022283041651451008,0.05701824262472055,0.21971001167106508
2014-01-29,-0.1034247387990499,-0.051156802243747634,-0.03262492514997728,0.02011378987608392,-0.020914782498923756,-0.0006036460403029409,-0.0390537767502428,-0.03952603650837894,0.3010272081310532,-0.05158735814046089,-0.03536409415425101,-0.00010404983408651702,0.053927003637339155
2014-02-05,0.008049454829069269,0.032249934445863104,-0.012320656323037582,-0.0231798825342846,-0.00805584472540044,-0.01539474865034679,-0.012797125156000178,-0.01915192496970164,0.139636636943004,-0.1034247387990499,-0.1375570361489471,-0.14921096438119896,0.008376781516178156
2014-02-12,0.0015735295502565805,0.03733660091750668,0.039323100008238576,0.04503408614967741,0.010791824544275741,0.016420730212327428,0.03787733305224883,0.03335598786415872,-0.3329696060700109,0.008049454829069269,-0.14696264211044152,-0.11896263423599418,-0.05066315803122823
2014-02-20,0.029103563247486086,0.014572735913652934,0.022058268033574358,0.014915844854039406,0.0011734795009834542,-0.00018027221152683293,0.005422932891662846,0.006569507863158464,0.04494361625428178,0.0015735295502565805,-0.09380175441972405,-0.12916584857397506,-0.05321832707760521
2014-02-28,0.02713469140050062,0.009803962540169131,0.012936384991057537,0.00865124888399027,-0.006152663581233675,0.007189965066239146,0.012555296566881147,0.013471903527493723,-0.047428693571111236,0.04328750746455068,0.02095825150237296,-0.08916542856773102,-0.08010638847145479
2014-03-07,0.004505217336666867,-0.0007076735608277929,0.0134642077874636,-0.010759788330789277,0.01265470017141368,-0.0014936522567833288,0.009947934740940134,0.007994689627977891,0.00782643624946422,0.02713469140050062,0.04075924185141755,-0.072084357045056,-0.033902492208749635
2014-03-14,-0.035735583556474104,-0.0351771286624567,-0.029578495802459415,-0.00529105704337729,-0.01874688762934973,-0.005696312809455817,-0.019849166259017004,-0.023806115817439633,0.23343765617794077,0.004505217336666867,0.07492741620171817,-0.07540105740167657,-0.03994188059551007
2014-03-21,-0.06392121776175941,0.008693339272012324,0.0241824971721325,0.06321126877470729,0.009026748890893721,-0.007969131766296433,0.013696221002772013,0.014650334755801353,-0.17227122094045333,-0.035735583556474104,-0.004095674819306616,0.016862576683066344,-0.11091330559236301
2014-03-28,-0.046251217823757074,-0.0546248355288812,0.020047273098835028,0.0034801508933091085,0.005260606384106303,0.008389969239065875,-0.004779636073461546,0.0012437999349472761,-0.04012779109077913,-0.06392121776175941,-0.09515158398156665,-0.054392342130149096,-0.16453144292832533
2014-04-04,-0.035514859446903024,-0.02782677090474195,0.006907124559749178,-0.010727431749585126,0.004556258185058226,-0.0025879464355121895,0.00401321082001882,0.0054772027126901435,-0.03172631267720449,-0.046251217823757074,-0.14590801914199059,-0.07098060294027242,-0.21860077402609512
2014-04-11,0.05958807045291614,-0.01383202294512298,0.017676561016530812,-0.016692449685038024,-0.01785848876212448,0.008520903640418798,-0.026843748542527024,-0.023796833460178135,0.19878039734037056,-0.035514859446903024,-0.1456872950324195,-0.14978296985172612,-0.23894839841945714
2014-04-21,-0.10940858295700018,0.0029894006168911247,-0.01507289022581837,0.01844691587876479,0.0073396620532548695,0.003041782084684197,0.022299371001713197,0.016921858891905117,-0.19544264475665196,0.05958807045291614,-0.022178006817743956,-0.1173295907993106,-0.1894139478443666
2014-04-29,-0.010037557344371173,-0.016953130144144346,0.01528723736942883,0.012919378063278586,-0.00029244041734965975,-0.0002376567060083934,-0.0006493022889833,0.0012708119837672172,0.03866652684500016,-0.09198158863776928,-0.05624805555662782,-0.22198435369973435,-0.17741015647323266
2014-05-06,0.0241200009989031,-0.025990714955734795,-0.02638168057304302,-0.03644976022967805,-0.009797276367909724,0.008696993140691056,-0.0056646485611988595,-0.00815819494186698,0.0065430985889358695,-0.010037557344371173,-0.060446575797962865,-0.16819416707096746,-0.1940887045537396
2014-05-13,-0.011389496738170912,0.03565793184796817,0.017107823124493216,0.04125572143752443,0.006183461818194402,-0.008162344956155088,0.015792443841371906,0.018989315168914445,-0.12898686920720026,0.0241200009989031,-0.07789914498323736,-0.09908093037028998,-0.15958491105850658
2014-05-20,0.029347002220588614,-0.002125763810479242,-0.03872305912802876,-0.01847750930603098,-0.009240211227840689,0.0005343624885948417,-0.013060223617684663,-0.020619199958051837,0.06618596796817,-0.011389496738170912,0.0026929469163610165,-0.0535551086402668,-0.1552646737848562
2014-05-28,-0.01095743082895595,0.05413441623059345,-0.00983809103701283,0.008281785396574204,0.003346130471770792,-0.00953012156616806,0.011454094750789956,0.0060374829419505005,-0.019500405967127765,0.029347002220588614,0.0420775064813208,-0.01836906931664206,-0.14840442497178863
2014-06-05,0.007205784391612902,-0.009916513694975926,0.012008913897691542,0.021337293080859965,0.008430595958225595,0.004594965566437903,0.010584247452737117,0.008192717030931718,0.00946243619449616,0.03072339696219739,0.08359800788098504,-0.003116501041475317,-0.13089324352879927
2014-06-12,0.0033388900289486045,-0.00965828894885501,-0.02592747587369182,-0.015405413396275325,-0.0059725051477510505,0.0033879196719360793,-0.005348062259054487,-0.006072052567150266,0.07263918363997135,0.007205784391612902,0.06627668589573332,0.06916602323644394,-0.1503078508363762
2014-06-19,-0.004014154691324379,0.009764486838188091,0.008790123500648228,0.022659083915296474,9.819806557764821e-05,0.011386889606222916,0.015102135808777284,0.011128706933254406,-0.16777814522625967,0.0033388900289486045,0.0412680713827589,0.11077784230173471,-0.08134035923404959
2014-06-26,0.03558983510201674,0.03441062633981229,-0.01349166393974155,0.005046202737244876,-0.0017690422303946463,-0.0016439646727401946,-0.0011540328597137162,-0.004461682042673942,0.09084895071678023,-0.004014154691324379,0.0065305197292371275,0.09012852761022216,-0.051755247544019056
2014-07-03,0.025480826694217917,0.014110685035255699,0.04424690920577312,0.0019155254376364006,0.005199913605361317,0.007843177461025919,0.014315452983804988,0.013099641565789355,-0.11950420647715632,0.03558983510201674,0.03491457043964097,0.10119125633537429,0.03136161364810697
2014-07-14,0.012418357092762733,0.0059070903776170525,0.009632077429691854,0.0035658828702964662,-0.002556288876052193,-0.0028649126503271782,-0.0002781465344439127,0.0018315931672443497,0.04233893693803692,0.0632260699563032,0.09165816556016626,0.12825439519295223,0.09326346172304856
2014-07-21,-0.1158357324844177,0.007009322959309117,0.005200811295393848,0.062103352440709525,-0.0023654653253357694,-0.0007028642004344166,-0.00175663783265545,-0.00021637691888010124,0.08043310393069092,0.012418357092762733,0.1029359176737783,0.08734497474950764,0.06490925252995794
2014-07-28,-0.021323742039752958,0.0009687457193754412,0.02550363232888575,-0.019593099447569706,0.004725348426426912,-0.004462982332998466,0.002671701306357299,-0.004062963215464066,-0.019708954868590478,-0.1158357324844177,-0.040191305435351765,-0.018123788644590633,0.039858813220281064
2014-08-04,0.014810843288687536,-0.02836072792099209,-0.031863647537504924,-0.013739706390110573,0.006363524337436033,-0.008867402629704424,-0.020378969122759827,-0.024638323169687837,0.18550120971133444,-0.021323742039752958,-0.12474111743140792,-0.03308295187124166,0.08420669526005131
2014-08-11,0.049638019624569374,-0.008658842989427207,-0.00561228217080334,-0.003927185985585613,-0.003225651592128287,-0.003211612133640296,-0.0010681363585884895,4.224596446000817e-05,-0.060665958649626095,0.014810843288687536,-0.12234863123548312,-0.01941271356170482,0.07546931328739248
2014-08-18,-0.0015257194641282723,0.026412941154819514,0.010031258176273816,0.043263253709976635,0.003908545136056318,-0.003999169683721382,0.01781731905518047,0.01608955972501569,-0.14412845399638696,0.049638019624569374,0.04312512087350395,0.0029338154381521875,0.09270989489096237
2014-08-25,0.024720407075773387,-0.0036002047686842786,0.009460442504564348,0.007555532822640654,0.013753243417735206,-0.008106935257539805,0.01319023773846606,0.014042732135649771,-0.05163511630166351,-0.0015257194641282723,0.06292314344912864,-0.061817973982279284,0.06643642121067295
2014-09-02,-0.03758645401059191,-0.0032903734254050576,0.0020902213652584933,-0.0017727397851423632,0.009368197756541186,-0.0041122457563201875,0.0011293507434260164,-0.0022906138780278695,0.05193797046016302,0.024720407075773387,0.07283270723621449,-0.04951592399926863,0.03782905075023901
2014-09-10,-0.022371301256586484,0.006593702978532789,-0.0021381957457693446,0.04096439383210981,0.017766485080879413,-0.019457419122500763,-0.0025172605694070427,-0.0005605179402667915,0.04121026864666266,-0.022885290331534414,-0.011403713771856339,0.03479382125514352,0.011260431776320523
2014-09-17,0.012910105590642651,-0.00021910136025127258,0.006556590945486995,-0.006855530801254783,0.007651432308772854,0.012013821605390107,0.0029420174025096557,0.005150548002669453,-0.01801850550267803,-0.022371301256586484,-0.053569982381734604,0.03671518911659355,-0.009950301010774432
2014-09-24,-0.03330182215540756,0.008609538795573357,-0.0025448197261690453,0.011966234777058382,0.012378910960462619,0.0009181893951483167,-0.0016350535034899139,0.003096585786648731,0.04784863317058674,0.012910105590642651,-0.03234648599747825,0.027459863668449103,0.010505595104583598
2014-10-01,0.016371337658151575,-0.031902842637947515,-0.027091251889062917,-0.025383249940635455,0.0034827273769337808,-0.00786244836562211,-0.026438618782831824,-0.023834892303167265,0.23050149426318622,-0.03330182215540756,-0.04276301782135139,-0.05416673159320773,-0.019805117260738747
2014-10-08,-0.05323607496556182,0.007065684120564519,0.01163294984258556,0.018990685576616873,-0.008176059509292344,-0.009168692652663124,0.011611731852368301,0.011214081983760948,-0.10065056632265446,0.016371337658151575,-0.004020378906613331,-0.057590361288347935,-0.09381594918145275
2014-10-16,0.033507477569203914,-0.06120732465329759,-0.03593452376477391,-0.07023946565222117,-0.018880830059603504,-0.0036038314137809557,-0.03453285257448524,-0.03307611117967468,0.29511705093929885,-0.040475933049361146,-0.061063503694696486,-0.13302368706887346,-0.167653408148559
2014-10-24,0.06212756452998125,0.04839227501116472,-0.11619131364568691,0.055718468956091005,0.01247804624860649,0.0007457121896647378,0.040417409729413656,0.02561474974350375,-0.3111476073777868,-0.05615159275297543,-0.1171557706163453,-0.1430009915518129,-0.08647996530854041
2014-10-31,-0.01850315895251775,0.03397619065376567,0.014212500582408083,0.01761966659298375,0.03661549161708422,-0.0061688203849670775,0.026853216613948128,0.03422437178159754,-0.13824230307451346,0.06212756452998125,-0.01922738372011068,-0.08126588866788875,-0.01942004172599443
2014-11-07,0.08914904938757573,-0.028670591272267565,-0.007453249555005037,0.03618492513656868,0.02327942177804765,-0.009735340526904668,0.006849460231063809,0.01049132374698658,-0.06706011059842654,-0.01850315895251775,-0.012527187175511934,-0.07498659010883735,-0.10545724598704975
2014-11-17,0.038232128427812206,-0.020980551578198003,0.004090006548746139,0.011591340871837996,0.014358866197206055,-0.013459666086585054,0.0015001547089985579,0.0019290172109140968,0.09910579434434208,0.057134752903237995,0.10802959865408468,0.0026345635879803098,-0.026092182729528623
2014-11-25,-0.05692671160212459,0.008630936137753231,-0.0008033772788698101,-0.02640221661765496,0.010479329125914205,0.004208921461168302,0.007395337710931038,0.0071611639911779434,-0.12348105677102117,0.03064020121151323,0.10114441513180594,0.0831441907999384,-0.02167129242165977
2014-12-03,-0.03426116417001257,-0.02257508928283425,0.016918291473726477,0.012768553784750836,0.018701581191252536,-0.005526104195327397,0.0007233866382829746,0.004749260263590571,0.032602724582504905,-0.05692671160212459,0.014287971707252822,0.0037035746639766387,-0.041011550013192455
2014-12-11,-0.0318325789266769,-0.01948536412117452,-0.01833204449637993,-0.03479139393950614,-0.0022587536269229602,0.00031827875121476223,-0.017817745703381682,-0.017115373550176116,0.4836420275670781,-0.030661254832391904,-0.060532827504736986,0.04403182063476052,-0.052723864430976874
2014-12-18,0.037445412342375306,-0.03342145261444518,-0.02127167547082376,0.007392520348055154,-0.004701150364095241,-0.0031873552833640573,0.012644924084527887,0.010279249305314764,-0.17775034740300422,-0.0318325789266769,-0.11366568790565879,0.004072439697041297,-0.09746654894829643
2014-12-29,-0.05517345885755187,0.0326695151521168,0.012538796580185085,-0.004416039915446479,0.006072977360310539,-0.006036881733823496,0.00577103189316297,0.004377512534478711,-0.012537280681673035,0.03968234670104387,-0.0018889861867767976,-0.014128671044306707,-0.020208459909280663
2015-01-07,-0.017408286268339346,-0.057934626415269364,-0.03173831555172146,-0.016944323218538226,-0.0027572394958861324,-0.032954598669364565,-0.01615781333379296,-0.013474715980896335,0.005712817406687165,-0.03903759690651487,-0.025311922682667465,-0.10852884059879564,-0.04254425768009362
2015-01-15,0.08494442700642679,-0.005737351744815378,-0.024602506652993128,-0.045349539504289105,-0.021653556848601596,0.0028402542294596045,-0.034268830544817774,-0.03333738566123934,0.274813024202893,-0.046006578099818896,-0.06522436637794726,-0.12853981519701474,-0.0649630860830932
2015-01-23,0.1265405110811395,0.07257764026580382,0.008374967051552495,0.0366969479947743,0.0029755601125645015,-0.007295913506962848,0.015916862691814693,0.009153612227990493,-0.2291280096294499,0.08494442700642679,0.00655174157520122,-0.00035201507503757057,0.07447498053814705
2015-02-02,0.01657112147213624,-0.008457107189092206,-0.010931752916776283,-0.12998234764177274,-0.008909311827046906,-0.004051142847512235,-0.017774147767926962,-0.018131909822409753,0.2246887486342759,0.16296931366909817,0.20494785076279864,0.1984020755065048,0.18533870882946601
2015-02-09,0.01305664785195404,-0.005501733732924841,0.014013157775647045,0.02582649903232559,0.011608824180090238,0.012564640894388135,0.012730068483770118,0.020984946573905816,-0.04634847433590439,0.01657112147213624,0.24258600494683336,0.20118356187527375,0.17198009847917373
2015-02-17,0.008381799444364013,0.02928651328942422,0.03290391072017673,0.035485211656604676,-0.0027695036794854744,0.00633968333595375,0.015232020623612286,0.009957667043707374,-0.08664211050691728,0.01305664785195404,0.19259708299318845,0.19628538075208457,0.14446226423326358
2015-02-25,-0.006900244564326918,0.008587352533293569,0.003815213073609769,0.010511883205103434,-0.0026042775251680084,0.004461839339844342,0.006730707923660262,0.010741965938979803,-0.11004605315423088,0.03163402706972551,0.05828709355733075,0.27947267624702565,0.14435113873575123
2015-03-04,-0.04365991612074982,0.055092727142054265,-0.021041462295853464,-0.021367892541198863,0.007375159141924215,-0.015147372338635168,-0.007278560474515139,-0.007030030767001705,0.02778946191223719,-0.006900244564326918,0.025725234867942426,0.27935562442984274,0.1886227483180143
2015-03-11,0.02365559028910802,-0.03993408036160151,-0.016571176254339015,-0.02540101020003771,0.014424522669229667,-0.021251337640377455,-0.028169651619908365,-0.0258329743295711,0.170184484456116,-0.04365991612074982,-0.018926133615351226,0.17761065479998805,0.17562408702965637
2015-03-18,-0.011205111631529263,0.018666087136902654,0.019014578714728003,0.012310534320543187,-0.004785092869345142,-0.017482136706482465,0.028631773147035133,0.02468792411335663,-0.18862472328900637,0.02365559028910802,-0.02690457039596872,0.03138252316136203,0.2311122562454413
2015-03-25,-0.0018887291125100347,0.0014826273946395574,-0.00382436882503967,-0.024774818737308912,-0.012901256804310535,0.015472758937293218,-0.01848365946013164,-0.019984053662888357,0.10004937132775948,-0.011205111631529263,-0.031209437463171064,-0.005484202595228638,0.18246173227153673
2015-04-01,0.03523845218838151,-0.03136874618397645,-0.00012577361510945906,-0.01800971426449216,0.002092138509463659,-0.006187389434989254,-0.0006600756414520959,-0.0011497395717530168,-0.021604768311981992,-0.0018887291125100347,0.010561749545068722,-0.008364384070282505,0.20314952123433372
2015-04-09,0.006497073049286151,-0.0026787392717047,0.019657033535279034,0.018492084967770328,0.004832134704323643,-0.006963957693320921,0.01164957116040366,0.010945194321232421,-0.11395601223308205,0.03523845218838151,0.02214461144434221,-0.004759958951626508,0.27471271729539914
2015-04-17,0.16988075084485477,-0.02922668122059502,-0.013538866171593611,-0.002400175699187379,-0.010613947789274825,0.01987223218139983,-0.009982775743597294,-0.012894522788792884,0.09906090549395774,-0.018702478415644208,0.02210315020836351,-0.0321488257677327,0.23384470331874674
2015-04-24,-0.05123419807536944,0.07400335756979715,0.055151484213816104,0.13990805894458314,-0.00033613445694680166,0.015539193079103675,0.017390831424719977,0.014139203379581744,-0.1223832331883088,0.16988075084485477,0.17873331817037386,0.17340171299317575,0.3815673727421016
2015-05-01,0.025265207132794565,-0.04001174011080533,0.022652939328369648,0.016368697082263406,0.01028480155640299,-0.0025731548522849867,-0.004448679597513383,-0.0031065662776725844,0.03281606988660224,-0.05123419807536944,0.09994407435384112,0.12484317345776752,0.1478526042562276
2015-05-08,-0.017890652522546624,-0.004017714482546175,0.0018227314362615488,-0.018878497866178012,-0.0035834864798465205,0.020790497803651553,0.003697579484021496,0.00922548118887967,0.012519725344927402,0.025265207132794565,0.1439117599022799,0.1660149101106434,0.14503067011180093
2015-05-15,0.003819000865929567,-0.00449139360000661,0.0033534317720294027,0.011452505525522128,-0.0035125903808648218,0.020303640431301007,0.003128224253695855,0.004467467781861245,-0.03803945155302291,-0.017890652522546624,-0.0438596434651215,0.13487367470525236,0.11690314118694456
2015-05-22,0.0076641420513112735,0.014586918574289065,-0.006020657531849771,-0.022936236359441864,0.017358518992730332,-0.01842898329997905,0.0015675054224084661,-0.0022210920748122476,-0.02040054430049132,0.003819000865929567,0.011193555476177508,0.11113762983001862,0.10553466006680345
2015-06-02,-0.012866896115358628,0.012278356253755618,-0.002825491040741923,0.007058043464038821,0.008978100506100262,-0.00436070852754078,0.0025630086648895656,-0.0016420055234931397,0.012721019601310779,0.012890422210856123,-0.004306396442703253,0.10119530132609622,0.1256768081716606
2015-06-09,0.004174780874002693,-0.02151334070937949,-0.02367904586473024,-0.027440247913528282,-0.00024159452503269563,0.0033860812452969347,-0.014058349559287642,-0.013858682148761403,0.016022634659562662,-0.012866896115358628,0.0005642767490536826,-0.030278657783121332,0.13814865958459066
2015-06-16,0.04290375826903503,0.004986113844773321,0.006977029068126583,0.0039351170878973996,-0.006220985524466371,0.016376897287759262,0.007729109169075876,0.00787477168924866,0.0232250876363147,0.004174780874002693,0.004198306969500187,0.009925992656370397,0.12120312343080109
2015-06-23,-0.02704463091038356,0.03342490676808918,0.010612330919525625,0.001744178370402416,0.0025900459642977935,0.007263954458225086,0.013226145238573572,0.01329282470091897,-0.2012710707147063,0.04290375826903503,0.034211643027679095,0.029905246584975842,0.1852811399913703
2015-06-30,-0.010164558247925726,-0.042328961704551915,-0.03598560157887931,-0.03909013772637371,-0.013099735758081543,-0.0015248748110099908,-0.029180707830495756,-0.029336974748849443,0.40903703112557066,-0.02704463091038356,0.020033908232654163,0.020598184981707846,0.14090057215849328
2015-07-08,0.07072279169711493,0.0030691949965691023,0.003069440601420226,0.0020365806613020787,-0.020365295725323307,-0.01704916982894672,-0.014907771056417829,-0.013749414650852998,0.20038815371472873,-0.010164558247925726,0.0056945691107257446,0.009892876080225932,0.11672478430424249
2015-07-16,0.013992629913165189,0.09974854734126914,0.042712403482744854,0.04694864008495969,0.022997017709109002,0.014592201072530786,0.03495901544816871,0.032054783087602345,-0.500199589862723,0.09038206139940108,0.07564285370196178,0.08533031201282437,0.19515704983221305
2015-07-23,0.10723361229505812,0.11442060320947078,-0.05573538665462152,-0.01185738949676507,-0.0012907391272465318,-0.004368221759342261,-0.010476998381927949,-0.02166369217393438,0.042043378797398834,0.013992629913165189,0.09749219402801046,0.11274319366088736,0.1161382101249604
2015-07-30,-0.013693424703399515,-0.015187418047327483,-0.004772170282618227,0.016561201555063576,0.004028040570741354,0.003085430229447461,0.0030778169913388,0.0007926061427561137,-0.040393213406440864,0.10723361229505812,0.2116083036076244,0.22687191934898898,0.24246704134238772
2015-08-06,0.00037757983075081825,0.008376440498150117,-0.02098385496736821,-0.0055613664731191115,0.0017672106776096541,-0.0038582775661700763,-0.01196047834708569,-0.018554391396916614,0.12681058978460458,-0.013693424703399515,0.1075328175048238,0.18317567120678557,0.20570319347272292
2015-08-13,-0.026554865776053482,0.024119201614103858,-0.008028344174350721,0.00235691718639508,-0.002249719734015443,0.004756404390719116,-8.159445162281287e-05,-0.0006603882174083253,-0.02054364252089913,0.00037757983075081825,0.09391776742240943,0.19140996145041989,0.2279173868045321
2015-08-20,0.005008888795881461,-0.01029303496264955,-0.01566337556916153,-0.01659137305371816,-0.006293896351584394,0.005945738834278513,-0.023141897782489096,-0.024278684799677208,0.34983171580514405,-0.026554865776053482,-0.03987071064870218,0.17173759295892221,0.17859825008663144
2015-08-27,-0.02668544109245996,-0.017099446607303115,-0.027359162828553885,-0.039308328065448706,-0.021683949053851848,-0.01781454874080468,-0.023896409476997782,-0.0199688851004467,0.3101549283038394,0.005008888795881461,-0.021168397149421203,0.0863644203554026,0.17169473236822697
2015-09-03,0.04781602630347237,-0.047380198133819995,-0.011919403281925867,-0.009153441100144377,-0.0057240191127938544,-0.010239776411193557,-0.018549375533516432,-0.01695553695816443,-0.018952414117213934,-0.02668544109245996,-0.04823141807263198,0.045686349349777444,0.1584295430106648
2015-09-11,0.02023067445597171,0.028245001151715243,0.004011507156740812,-0.0004598350682800678,0.013433100079743632,0.015087971143050938,0.02051964316980648,0.020329897816498743,-0.180883742024327,0.04781602630347237,0.02613947400689387,-0.013731236641808309,0.21314068270718067
2015-09-21,-0.08429143560722796,0.02199491494856698,0.005682406817554053,0.024556840383147982,0.004492893821232968,0.00536714405528993,0.007112274878686264,0.008468732518400302,-0.18570873009307576,0.05050758750588713,0.05699217342391272,0.0481321261697536,0.2199847516830351
2015-09-28,0.07566552125067805,-0.06620910201557262,-0.027406532562308072,-0.018764923958345392,-0.0053271309597962,-0.019405440610639257,-0.04428146435791813,-0.03127092577910773,0.3161942516449088,-0.08429143560722796,0.010089208009808281,-0.0530455594096324,0.14113873264868726
2015-10-05,0.011902852541670228,0.07323109656805737,0.0447322819210525,0.0743222419704348,0.004496635106066016,-0.002831464045583598,0.05443830353580914,0.04726808486258527,-0.34643849232068824,0.07566552125067805,0.04188167314933722,0.09487434066161349,0.20364045358330252
2015-10-13,0.021590667570336564,0.017021200986488516,0.005629809379277262,0.0029901829793650414,-0.003166933224433066,0.0009846073853303494,0.011934040788253775,0.01722405069113364,-0.09340477973767713,0.02102480636535642,0.019314496357901945,0.06785489424623492,0.11739600463625965
2015-10-21,0.10467647102058208,-0.012734859173524349,-0.06250973150373529,0.011077911472296531,0.0058548176614321434,0.001164747122748444,0.012309595827018072,0.01430566883749762,-0.07662831779251622,0.019880723978055848,0.08224478792020751,0.07252446049120831,0.05499627371771165
2015-10-28,0.037920424038909495,0.0925186559308413,-0.0006389000802506928,0.1342197658096831,0.005406092926897976,-0.009356185462734368,0.03475889486390216,0.034964516617922214,-0.15305347758262888,0.10467647102058208,0.1298757470546965,0.15709070519014556,0.14857549811645576
2015-11-04,0.04916526188834869,0.024648942833309206,0.005664812315328227,0.007750715447094603,0.007931303969277437,0.0037789985029967887,0.005705224101675732,0.004940664409158302,0.07912973534836665,0.037920424038909495,0.16247761903754743,0.17868670658187646,0.19487839505473392
2015-11-12,-0.006526594829440846,-0.005457373919012021,-0.04087003143224788,-0.019684848589390125,0.009241529686156547,-0.0019709618101128035,-0.026032006175138456,-0.023526565468952043,0.19934090803214932,0.015061705613359067,0.16579423615428368,0.24547643982532907,0.22231756580351636
2015-11-20,-0.005475392511550048,0.0486955641519673,0.04996415391778353,0.031945576575074686,-0.0010580719662076632,-0.0005919689718038024,0.03216552730837652,0.03299904053412206,-0.2608216302385533,0.03982832922062407,0.06577096475384181,0.21376293972091265,0.2542723541172389
2015-11-30,0.007537749180909437,-0.018378962812189314,0.006620680654380706,0.002948267807616478,0.001624431806202864,-0.005369763308815223,-0.002966164881708089,-0.004097706268231249,0.03212874772557761,-0.005475392511550048,0.008201398887255351,0.15251740200704145,0.27548240269814883
2015-12-08,-0.027981498758902212,-0.011097422195502027,-0.023127608463665794,0.010269232756413338,0.0009760859730549853,-0.004921204319068118,-0.018741757630640343,-0.01807059764377783,0.18209430988921582,-0.0025508613129456847,0.04456118427689937,0.10698097957683306,0.2616794721268354
2015-12-15,0.0068241205250547665,-0.019606794444313458,-0.0018855256898406836,-0.010631614934827116,-0.01095408647985785,0.00292903950587986,-0.009827203508592675,-0.002455767940338305,0.1742397443240402,-0.027981498758902212,-0.03042926029656723,0.04707982802368971,0.18319038586204606
2015-12-22,0.03834162724325285,0.009219402241906316,0.001015643512784159,0.0027136844288331297,-0.005935714047492269,-0.015609092663254331,-0.0021752025782300066,-0.006161054661637522,-0.2327359510056488,0.0068241205250547665,-0.02370823954679313,0.011618213096603824,0.2743059419943288
2015-12-30,-0.1252666760970076,0.02975631986920302,0.010170897485692443,0.017195658822943383,-0.002815270551981719,-0.0020878943432585118,-0.0004506196095777071,7.15777323101463e-05,0.10478231384929204,0.03834162724325285,0.017184249009405406,0.061745433286304774,0.2369820479869036
2016-01-07,-0.02488179790417533,-0.06441197946876986,-0.04762116440205144,-0.0763645902513237,-0.01905459085686001,-0.011389722444773931,-0.05059982825709852,-0.053693116864391044,0.3165048511073443,-0.1252666760970076,-0.08010092832869997,-0.1105301886252672,0.09981251934822577
2016-01-15,0.04517749515766667,-0.028335437314614964,-0.012230067655265131,-0.025940412173363292,-0.008186980744723904,-0.016243589138833836,-0.021934625814353126,-0.022167303796496896,0.000370164727528266,-0.06265905227538138,-0.1518781709384429,-0.170255795673107,0.01644510000148891
2016-01-26,-0.0852816763503359,0.020250213248311333,-0.04404357166592199,0.03134673975974955,0.007113851138876193,0.011994672617649638,0.011783616226168192,0.009396882705733134,-0.14650245898900183,0.045545571616046665,-0.057743120110949064,-0.09673801246900826,-0.026020224344478926
2016-02-02,-0.13563979815459515,0.06223701774085111,0.0028509585230427348,0.015784165926722604,0.014826254747339007,0.0039664642657503135,-0.00031523698201052497,-0.0008471333336856901,-0.023382360234899036,-0.0852816763503359,-0.11233849608120039,-0.19451828268204618,-0.14922232473372432
2016-02-09,0.10249369472002545,-0.10792342677438249,0.019311986411378435,-0.07277354557451554,-0.046547731437058815,0.005126084929334196,-0.027067832047543483,-0.008652152089554832,0.18852007992858644,-0.13563979815459515,-0.17537590288888438,-0.3183688178642443,-0.33402738477666816
2016-02-17,0.036653805012861085,0.04320304433095146,0.016229373084619247,0.0689241817103241,0.0009641934392954354,-0.010837202277277136,0.03968043621042572,0.033312553047743165,-0.16415363029734875,0.10249369472002545,-0.1184277797849056,-0.17617089989585466,-0.2170060635659672
2016-02-25,0.03945271784055304,0.01605142238939461,0.015359037488847704,-0.0017258579245957861,-0.008130126083250033,-0.02801739680370613,0.017506449115741063,0.01714652865400801,-0.12433169572609915,0.055840128886066154,0.04434453839069885,-0.10707208031695803,-0.19289320793212283
2016-03-03,-0.032666880721870406,0.003381963641531982,0.02423896919692048,0.004786891478266053,0.007337698130711168,0.015308782720111658,0.021140935896199586,0.01466145624196713,-0.1348030388294723,0.03945271784055304,0.1633065834646743,0.009954262544304981,-0.15251918070781834
2016-03-10,0.0009120591632569841,0.0007924196332274036,0.017195435069322862,-0.0057471057586013785,-0.003794736054366865,0.01082307282870798,-0.0019231885655619507,0.0030189453799547294,0.07773696535618058,-0.032666880721870406,0.06262596600474879,-0.04276307882201014,-0.13567833343384894
2016-03-17,0.04116515255977049,0.03530370076571465,0.047705822359736416,0.04892731781616044,-0.016043124840575906,0.012779726646398926,0.02532044674194811,0.028215774441799013,-0.22314355131421015,0.0009120591632569841,0.00769789628193962,0.05204243467263847,-0.17155670492220754
2016-03-24,0.026325084678627597,-0.004810563020597236,0.006169732094857494,-0.008266619545363785,0.011967634128232874,-0.024238954294228343,-0.0022813530216980737,0.001956727472911979,0.020562753296510472,0.04116515255977049,0.009410331001157068,0.17271691446583137,-0.14690752104148164
